Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_8xd6mn09_GAE,3.10 ± nan,12.18 ± nan,48.52 ± nan,70.03 ± nan,90.64 ± nan,96.16 ± nan,13.96 ± nan,3.10 ± nan,12.18 ± nan,48.52 ± nan,70.03 ± nan,90.64 ± nan,96.16 ± nan,99.71 ± nan,99.61 ± nan,84.91 ± nan
cora_e03falu9_GAE,3.15 ± nan,13.26 ± nan,48.12 ± nan,68.61 ± nan,91.67 ± nan,92.65 ± nan,13.62 ± nan,3.15 ± nan,13.26 ± nan,48.12 ± nan,68.61 ± nan,91.67 ± nan,92.65 ± nan,99.72 ± nan,99.57 ± nan,88.26 ± nan
cora_wbmdn6w3_GAE,3.15 ± nan,12.93 ± nan,47.24 ± nan,63.63 ± nan,89.54 ± nan,91.89 ± nan,13.39 ± nan,3.15 ± nan,12.93 ± nan,47.24 ± nan,63.63 ± nan,89.54 ± nan,91.89 ± nan,99.71 ± nan,99.56 ± nan,85.44 ± nan
cora_3nhm044v_GAE,3.35 ± nan,14.26 ± nan,48.26 ± nan,64.48 ± nan,89.72 ± nan,94.53 ± nan,13.12 ± nan,3.35 ± nan,14.26 ± nan,48.26 ± nan,64.48 ± nan,89.72 ± nan,94.53 ± nan,99.71 ± nan,99.56 ± nan,85.56 ± nan
cora_qnu8m0r6_GAE,3.20 ± nan,13.18 ± nan,32.23 ± nan,65.56 ± nan,90.22 ± nan,97.28 ± nan,13.60 ± nan,3.20 ± nan,13.18 ± nan,32.23 ± nan,65.56 ± nan,90.22 ± nan,97.28 ± nan,99.72 ± nan,99.56 ± nan,85.79 ± nan
cora_rc4cmbch_GAE,5.78 ± nan,9.04 ± nan,41.51 ± nan,65.40 ± nan,86.52 ± nan,87.87 ± nan,12.98 ± nan,5.78 ± nan,9.04 ± nan,41.51 ± nan,65.40 ± nan,86.52 ± nan,87.87 ± nan,99.68 ± nan,99.49 ± nan,84.93 ± nan
cora_mp6j92pc_GAE,3.12 ± nan,11.58 ± nan,31.07 ± nan,61.31 ± nan,91.95 ± nan,97.27 ± nan,13.89 ± nan,3.12 ± nan,11.58 ± nan,31.07 ± nan,61.31 ± nan,91.95 ± nan,97.27 ± nan,99.72 ± nan,99.61 ± nan,88.97 ± nan
cora_d9jwr1d8_GAE,5.70 ± nan,21.40 ± nan,43.98 ± nan,64.79 ± nan,85.43 ± nan,87.75 ± nan,12.99 ± nan,5.70 ± nan,21.40 ± nan,43.98 ± nan,64.79 ± nan,85.43 ± nan,87.75 ± nan,99.68 ± nan,99.59 ± nan,85.21 ± nan
cora_piohg8bb_GAE,3.07 ± nan,12.76 ± nan,35.32 ± nan,67.40 ± nan,90.35 ± nan,94.36 ± nan,13.89 ± nan,3.07 ± nan,12.76 ± nan,35.32 ± nan,67.40 ± nan,90.35 ± nan,94.36 ± nan,99.72 ± nan,99.56 ± nan,88.69 ± nan
cora_1bs15f1k_GAE,5.99 ± nan,22.88 ± nan,34.92 ± nan,61.38 ± nan,87.64 ± nan,87.99 ± nan,13.02 ± nan,5.99 ± nan,22.88 ± nan,34.92 ± nan,61.38 ± nan,87.64 ± nan,87.99 ± nan,99.68 ± nan,99.58 ± nan,84.89 ± nan
cora_3mkzvkxl_GAE,5.79 ± nan,9.38 ± nan,36.38 ± nan,51.70 ± nan,88.33 ± nan,87.67 ± nan,12.95 ± nan,5.79 ± nan,9.38 ± nan,36.38 ± nan,51.70 ± nan,88.33 ± nan,87.67 ± nan,99.72 ± nan,99.57 ± nan,82.27 ± nan
cora_hf2xno2k_GAE,3.52 ± nan,13.87 ± nan,35.39 ± nan,59.66 ± nan,91.15 ± nan,97.39 ± nan,13.42 ± nan,3.52 ± nan,13.87 ± nan,35.39 ± nan,59.66 ± nan,91.15 ± nan,97.39 ± nan,99.72 ± nan,99.57 ± nan,88.17 ± nan
cora_tj46dafv_GAE,3.33 ± nan,14.04 ± nan,32.27 ± nan,65.88 ± nan,92.12 ± nan,97.53 ± nan,13.60 ± nan,3.33 ± nan,14.04 ± nan,32.27 ± nan,65.88 ± nan,92.12 ± nan,97.53 ± nan,99.71 ± nan,99.56 ± nan,85.85 ± nan
cora_w65z5ock_GAE,3.59 ± nan,13.67 ± nan,47.94 ± nan,64.95 ± nan,91.24 ± nan,97.87 ± nan,13.41 ± nan,3.59 ± nan,13.67 ± nan,47.94 ± nan,64.95 ± nan,91.24 ± nan,97.87 ± nan,99.72 ± nan,99.57 ± nan,85.07 ± nan
cora_n9mdj4p4_GAE,3.59 ± nan,11.50 ± nan,35.43 ± nan,67.59 ± nan,91.17 ± nan,96.35 ± nan,13.18 ± nan,3.59 ± nan,11.50 ± nan,35.43 ± nan,67.59 ± nan,91.17 ± nan,96.35 ± nan,99.71 ± nan,99.56 ± nan,86.23 ± nan
cora_grxw8m5w_GAE,3.79 ± nan,15.16 ± nan,36.73 ± nan,63.44 ± nan,91.32 ± nan,97.15 ± nan,13.58 ± nan,3.79 ± nan,15.16 ± nan,36.73 ± nan,63.44 ± nan,91.32 ± nan,97.15 ± nan,99.71 ± nan,99.56 ± nan,89.15 ± nan
cora_6jl9l2it_GAE,3.08 ± nan,13.60 ± nan,47.38 ± nan,63.80 ± nan,90.73 ± nan,94.43 ± nan,13.28 ± nan,3.08 ± nan,13.60 ± nan,47.38 ± nan,63.80 ± nan,90.73 ± nan,94.43 ± nan,99.71 ± nan,99.56 ± nan,87.48 ± nan
cora_nqcycotp_GAE,5.86 ± nan,9.60 ± nan,36.50 ± nan,54.33 ± nan,88.50 ± nan,87.53 ± nan,13.15 ± nan,5.86 ± nan,9.60 ± nan,36.50 ± nan,54.33 ± nan,88.50 ± nan,87.53 ± nan,99.68 ± nan,99.58 ± nan,80.72 ± nan
cora_lx1w9l8g_GAE,6.17 ± nan,8.64 ± nan,42.24 ± nan,51.82 ± nan,89.92 ± nan,87.71 ± nan,13.19 ± nan,6.17 ± nan,8.64 ± nan,42.24 ± nan,51.82 ± nan,89.92 ± nan,87.71 ± nan,99.67 ± nan,99.48 ± nan,85.88 ± nan
cora_jfmd2vff_GAE,2.89 ± nan,10.83 ± nan,45.91 ± nan,62.52 ± nan,91.14 ± nan,97.47 ± nan,13.04 ± nan,2.89 ± nan,10.83 ± nan,45.91 ± nan,62.52 ± nan,91.14 ± nan,97.47 ± nan,99.71 ± nan,99.60 ± nan,89.24 ± nan
cora_305pc5lr_GAE,5.88 ± nan,8.78 ± nan,41.80 ± nan,55.76 ± nan,86.21 ± nan,87.99 ± nan,13.02 ± nan,5.88 ± nan,8.78 ± nan,41.80 ± nan,55.76 ± nan,86.21 ± nan,87.99 ± nan,99.68 ± nan,99.51 ± nan,84.74 ± nan
cora_4lcn7w0a_GAE,3.57 ± nan,11.65 ± nan,37.74 ± nan,63.71 ± nan,91.25 ± nan,97.51 ± nan,13.17 ± nan,3.57 ± nan,11.65 ± nan,37.74 ± nan,63.71 ± nan,91.25 ± nan,97.51 ± nan,99.72 ± nan,99.56 ± nan,87.37 ± nan
cora_ux2ucndm_GAE,2.72 ± nan,12.90 ± nan,39.76 ± nan,68.66 ± nan,89.97 ± nan,97.53 ± nan,13.49 ± nan,2.72 ± nan,12.90 ± nan,39.76 ± nan,68.66 ± nan,89.97 ± nan,97.53 ± nan,99.72 ± nan,99.61 ± nan,88.55 ± nan
cora_03gx1xvi_GAE,5.88 ± nan,9.76 ± nan,40.33 ± nan,58.43 ± nan,88.96 ± nan,88.08 ± nan,20.09 ± nan,5.88 ± nan,9.76 ± nan,40.33 ± nan,58.43 ± nan,88.96 ± nan,88.08 ± nan,99.68 ± nan,99.58 ± nan,81.78 ± nan
cora_o6i9a1ph_GAE,3.14 ± nan,12.88 ± nan,45.65 ± nan,65.60 ± nan,90.70 ± nan,94.77 ± nan,13.28 ± nan,3.14 ± nan,12.88 ± nan,45.65 ± nan,65.60 ± nan,90.70 ± nan,94.77 ± nan,99.71 ± nan,99.56 ± nan,85.32 ± nan
cora_bapylab7_GAE,3.20 ± nan,12.93 ± nan,31.88 ± nan,62.38 ± nan,89.31 ± nan,97.62 ± nan,13.56 ± nan,3.20 ± nan,12.93 ± nan,31.88 ± nan,62.38 ± nan,89.31 ± nan,97.62 ± nan,99.71 ± nan,99.56 ± nan,85.16 ± nan
cora_c2oqbxks_GAE,3.30 ± nan,10.81 ± nan,31.93 ± nan,70.09 ± nan,90.19 ± nan,97.66 ± nan,13.14 ± nan,3.30 ± nan,10.81 ± nan,31.93 ± nan,70.09 ± nan,90.19 ± nan,97.66 ± nan,99.72 ± nan,99.57 ± nan,86.67 ± nan
cora_3f0l03eu_GAE,3.78 ± nan,13.44 ± nan,52.43 ± nan,67.98 ± nan,90.12 ± nan,97.64 ± nan,13.73 ± nan,3.78 ± nan,13.44 ± nan,52.43 ± nan,67.98 ± nan,90.12 ± nan,97.64 ± nan,99.72 ± nan,99.57 ± nan,88.72 ± nan
cora_4kwppbdt_GAE,3.04 ± nan,10.76 ± nan,37.87 ± nan,69.15 ± nan,91.62 ± nan,97.58 ± nan,13.17 ± nan,3.04 ± nan,10.76 ± nan,37.87 ± nan,69.15 ± nan,91.62 ± nan,97.58 ± nan,99.72 ± nan,99.56 ± nan,86.79 ± nan
cora_z0j1xzzw_GAE,3.15 ± nan,13.51 ± nan,32.56 ± nan,63.39 ± nan,91.14 ± nan,97.39 ± nan,13.37 ± nan,3.15 ± nan,13.51 ± nan,32.56 ± nan,63.39 ± nan,91.14 ± nan,97.39 ± nan,99.72 ± nan,99.56 ± nan,85.42 ± nan
cora_b5viiawy_GAE,5.94 ± nan,9.76 ± nan,38.79 ± nan,56.23 ± nan,87.07 ± nan,87.98 ± nan,12.96 ± nan,5.94 ± nan,9.76 ± nan,38.79 ± nan,56.23 ± nan,87.07 ± nan,87.98 ± nan,99.67 ± nan,99.50 ± nan,81.68 ± nan
cora_xr3zju9h_GAE,3.60 ± nan,9.01 ± nan,31.89 ± nan,66.62 ± nan,90.83 ± nan,97.33 ± nan,13.27 ± nan,3.60 ± nan,9.01 ± nan,31.89 ± nan,66.62 ± nan,90.83 ± nan,97.33 ± nan,99.71 ± nan,99.55 ± nan,89.03 ± nan
cora_jrn5wny4_GAE,5.90 ± nan,9.88 ± nan,34.36 ± nan,64.39 ± nan,86.90 ± nan,88.25 ± nan,13.06 ± nan,5.90 ± nan,9.88 ± nan,34.36 ± nan,64.39 ± nan,86.90 ± nan,88.25 ± nan,99.67 ± nan,99.50 ± nan,83.25 ± nan
cora_di52l62b_GAE,5.79 ± nan,9.28 ± nan,36.73 ± nan,63.31 ± nan,85.60 ± nan,87.63 ± nan,12.93 ± nan,5.79 ± nan,9.28 ± nan,36.73 ± nan,63.31 ± nan,85.60 ± nan,87.63 ± nan,99.67 ± nan,99.48 ± nan,82.37 ± nan
cora_zhvr99ne_GAE,6.08 ± nan,9.65 ± nan,33.51 ± nan,63.43 ± nan,88.79 ± nan,87.30 ± nan,13.09 ± nan,6.08 ± nan,9.65 ± nan,33.51 ± nan,63.43 ± nan,88.79 ± nan,87.30 ± nan,99.72 ± nan,99.58 ± nan,82.41 ± nan
cora_cuopbu0w_GAE,3.06 ± nan,13.12 ± nan,47.93 ± nan,62.87 ± nan,92.41 ± nan,92.21 ± nan,13.30 ± nan,3.06 ± nan,13.12 ± nan,47.93 ± nan,62.87 ± nan,92.41 ± nan,92.21 ± nan,99.72 ± nan,99.56 ± nan,85.58 ± nan
cora_ww5fftw0_GAE,3.27 ± nan,12.21 ± nan,50.52 ± nan,67.08 ± nan,85.04 ± nan,95.05 ± nan,13.64 ± nan,3.27 ± nan,12.21 ± nan,50.52 ± nan,67.08 ± nan,85.04 ± nan,95.05 ± nan,99.72 ± nan,99.56 ± nan,85.65 ± nan
cora_tjp0s2vd_GAE,3.45 ± nan,8.01 ± nan,31.87 ± nan,67.92 ± nan,91.17 ± nan,97.35 ± nan,13.31 ± nan,3.45 ± nan,8.01 ± nan,31.87 ± nan,67.92 ± nan,91.17 ± nan,97.35 ± nan,99.71 ± nan,99.56 ± nan,87.47 ± nan
cora_nfciqub6_GAE,3.22 ± nan,12.87 ± nan,36.36 ± nan,66.64 ± nan,89.77 ± nan,95.06 ± nan,13.42 ± nan,3.22 ± nan,12.87 ± nan,36.36 ± nan,66.64 ± nan,89.77 ± nan,95.06 ± nan,99.72 ± nan,99.56 ± nan,87.90 ± nan
cora_9ibmvsnk_GAE,3.23 ± nan,12.60 ± nan,49.02 ± nan,66.90 ± nan,91.56 ± nan,92.07 ± nan,13.60 ± nan,3.23 ± nan,12.60 ± nan,49.02 ± nan,66.90 ± nan,91.56 ± nan,92.07 ± nan,99.72 ± nan,99.57 ± nan,87.87 ± nan
cora_wl6mz0ei_GAE,3.08 ± nan,12.68 ± nan,47.38 ± nan,64.56 ± nan,91.14 ± nan,97.27 ± nan,13.08 ± nan,3.08 ± nan,12.68 ± nan,47.38 ± nan,64.56 ± nan,91.14 ± nan,97.27 ± nan,99.71 ± nan,99.56 ± nan,89.31 ± nan
cora_raribcjp_GAE,5.48 ± nan,9.15 ± nan,36.08 ± nan,59.58 ± nan,85.14 ± nan,88.04 ± nan,12.68 ± nan,5.48 ± nan,9.15 ± nan,36.08 ± nan,59.58 ± nan,85.14 ± nan,88.04 ± nan,99.56 ± nan,99.57 ± nan,82.12 ± nan
cora_k9m6sgoi_GAE,3.18 ± nan,13.05 ± nan,31.99 ± nan,69.54 ± nan,91.57 ± nan,97.58 ± nan,13.45 ± nan,3.18 ± nan,13.05 ± nan,31.99 ± nan,69.54 ± nan,91.57 ± nan,97.58 ± nan,99.71 ± nan,99.56 ± nan,88.52 ± nan
cora_62worqfa_GAE,3.12 ± nan,10.31 ± nan,35.36 ± nan,63.57 ± nan,91.82 ± nan,97.53 ± nan,13.11 ± nan,3.12 ± nan,10.31 ± nan,35.36 ± nan,63.57 ± nan,91.82 ± nan,97.53 ± nan,99.71 ± nan,99.56 ± nan,86.23 ± nan
cora_p0e4vn8i_GAE,5.40 ± nan,9.29 ± nan,37.06 ± nan,65.12 ± nan,87.29 ± nan,87.83 ± nan,12.75 ± nan,5.40 ± nan,9.29 ± nan,37.06 ± nan,65.12 ± nan,87.29 ± nan,87.83 ± nan,99.68 ± nan,99.48 ± nan,82.10 ± nan
cora_h8up0mpw_GAE,5.90 ± nan,21.10 ± nan,34.32 ± nan,63.50 ± nan,86.90 ± nan,87.58 ± nan,12.95 ± nan,5.90 ± nan,21.10 ± nan,34.32 ± nan,63.50 ± nan,86.90 ± nan,87.58 ± nan,99.71 ± nan,99.57 ± nan,81.64 ± nan
cora_0b5igja8_GAE,3.87 ± nan,12.74 ± nan,45.43 ± nan,70.90 ± nan,91.80 ± nan,96.92 ± nan,13.55 ± nan,3.87 ± nan,12.74 ± nan,45.43 ± nan,70.90 ± nan,91.80 ± nan,96.92 ± nan,99.71 ± nan,99.56 ± nan,86.22 ± nan
cora_cvj4knpk_GAE,3.00 ± nan,13.55 ± nan,36.75 ± nan,65.79 ± nan,91.71 ± nan,96.32 ± nan,13.12 ± nan,3.00 ± nan,13.55 ± nan,36.75 ± nan,65.79 ± nan,91.71 ± nan,96.32 ± nan,99.72 ± nan,99.56 ± nan,88.79 ± nan
cora_1q3g9py2_GAE,3.23 ± nan,13.95 ± nan,47.41 ± nan,63.71 ± nan,90.58 ± nan,97.74 ± nan,13.45 ± nan,3.23 ± nan,13.95 ± nan,47.41 ± nan,63.71 ± nan,90.58 ± nan,97.74 ± nan,99.72 ± nan,99.57 ± nan,89.12 ± nan
cora_9804h0t8_GAE,3.13 ± nan,13.81 ± nan,46.74 ± nan,62.33 ± nan,91.37 ± nan,97.74 ± nan,13.48 ± nan,3.13 ± nan,13.81 ± nan,46.74 ± nan,62.33 ± nan,91.37 ± nan,97.74 ± nan,99.71 ± nan,99.56 ± nan,87.67 ± nan
cora_hmkuw2q8_GAE,3.27 ± nan,12.17 ± nan,37.34 ± nan,68.26 ± nan,90.81 ± nan,97.44 ± nan,13.30 ± nan,3.27 ± nan,12.17 ± nan,37.34 ± nan,68.26 ± nan,90.81 ± nan,97.44 ± nan,99.72 ± nan,99.56 ± nan,88.02 ± nan
cora_8jagm5bc_GAE,3.71 ± nan,9.38 ± nan,36.35 ± nan,70.60 ± nan,91.03 ± nan,96.59 ± nan,13.34 ± nan,3.71 ± nan,9.38 ± nan,36.35 ± nan,70.60 ± nan,91.03 ± nan,96.59 ± nan,99.72 ± nan,99.56 ± nan,88.59 ± nan
cora_eii77m8t_GAE,5.99 ± nan,9.40 ± nan,36.23 ± nan,64.71 ± nan,89.07 ± nan,87.45 ± nan,12.95 ± nan,5.99 ± nan,9.40 ± nan,36.23 ± nan,64.71 ± nan,89.07 ± nan,87.45 ± nan,99.68 ± nan,99.58 ± nan,80.60 ± nan
cora_e6mf5y4h_GAE,3.10 ± nan,11.88 ± nan,45.91 ± nan,67.61 ± nan,91.95 ± nan,92.22 ± nan,13.40 ± nan,3.10 ± nan,11.88 ± nan,45.91 ± nan,67.61 ± nan,91.95 ± nan,92.22 ± nan,99.72 ± nan,99.56 ± nan,85.59 ± nan
cora_kprkpvz8_GAE,5.85 ± nan,9.29 ± nan,39.19 ± nan,54.93 ± nan,86.52 ± nan,87.85 ± nan,12.87 ± nan,5.85 ± nan,9.29 ± nan,39.19 ± nan,54.93 ± nan,86.52 ± nan,87.85 ± nan,99.67 ± nan,99.48 ± nan,85.82 ± nan
cora_lsau3els_GAE,6.07 ± nan,21.64 ± nan,43.04 ± nan,61.03 ± nan,85.77 ± nan,87.44 ± nan,13.08 ± nan,6.07 ± nan,21.64 ± nan,43.04 ± nan,61.03 ± nan,85.77 ± nan,87.44 ± nan,99.67 ± nan,99.58 ± nan,81.38 ± nan
cora_wj833kfx_GAE,3.14 ± nan,12.80 ± nan,44.50 ± nan,68.40 ± nan,90.01 ± nan,94.58 ± nan,13.07 ± nan,3.14 ± nan,12.80 ± nan,44.50 ± nan,68.40 ± nan,90.01 ± nan,94.58 ± nan,99.72 ± nan,99.56 ± nan,89.67 ± nan
cora_0jb9sy1s_GAE,2.59 ± nan,13.04 ± nan,37.15 ± nan,67.50 ± nan,90.70 ± nan,97.42 ± nan,13.07 ± nan,2.59 ± nan,13.04 ± nan,37.15 ± nan,67.50 ± nan,90.70 ± nan,97.42 ± nan,99.71 ± nan,99.56 ± nan,89.34 ± nan
cora_x8aipy09_GAE,6.09 ± nan,9.56 ± nan,40.03 ± nan,60.95 ± nan,87.50 ± nan,87.83 ± nan,20.91 ± nan,6.09 ± nan,9.56 ± nan,40.03 ± nan,60.95 ± nan,87.50 ± nan,87.83 ± nan,99.45 ± nan,99.58 ± nan,81.58 ± nan
cora_cxyiodcx_GAE,3.10 ± nan,12.25 ± nan,38.54 ± nan,67.16 ± nan,92.50 ± nan,93.01 ± nan,13.85 ± nan,3.10 ± nan,12.25 ± nan,38.54 ± nan,67.16 ± nan,92.50 ± nan,93.01 ± nan,99.71 ± nan,99.56 ± nan,88.34 ± nan
cora_ue7p3s2s_GAE,3.25 ± nan,8.55 ± nan,35.44 ± nan,65.01 ± nan,90.49 ± nan,92.12 ± nan,13.17 ± nan,3.25 ± nan,8.55 ± nan,35.44 ± nan,65.01 ± nan,90.49 ± nan,92.12 ± nan,99.71 ± nan,99.61 ± nan,87.49 ± nan
cora_lzcp20d2_GAE,3.13 ± nan,12.14 ± nan,36.81 ± nan,66.23 ± nan,91.55 ± nan,95.15 ± nan,13.38 ± nan,3.13 ± nan,12.14 ± nan,36.81 ± nan,66.23 ± nan,91.55 ± nan,95.15 ± nan,99.72 ± nan,99.56 ± nan,86.00 ± nan
cora_ei4d6fwy_GAE,3.08 ± nan,14.19 ± nan,32.61 ± nan,62.86 ± nan,92.07 ± nan,94.95 ± nan,13.65 ± nan,3.08 ± nan,14.19 ± nan,32.61 ± nan,62.86 ± nan,92.07 ± nan,94.95 ± nan,99.71 ± nan,99.56 ± nan,85.33 ± nan
cora_wpo5tlqm_GAE,6.04 ± nan,19.01 ± nan,35.39 ± nan,45.70 ± nan,87.80 ± nan,87.99 ± nan,12.98 ± nan,6.04 ± nan,19.01 ± nan,35.39 ± nan,45.70 ± nan,87.80 ± nan,87.99 ± nan,99.67 ± nan,99.57 ± nan,81.54 ± nan
cora_pu3ofok9_GAE,2.97 ± nan,12.19 ± nan,36.29 ± nan,63.36 ± nan,89.96 ± nan,95.04 ± nan,13.87 ± nan,2.97 ± nan,12.19 ± nan,36.29 ± nan,63.36 ± nan,89.96 ± nan,95.04 ± nan,99.71 ± nan,99.55 ± nan,85.02 ± nan
cora_ttkhi6wt_GAE,3.18 ± nan,12.56 ± nan,45.13 ± nan,68.58 ± nan,90.41 ± nan,97.48 ± nan,13.27 ± nan,3.18 ± nan,12.56 ± nan,45.13 ± nan,68.58 ± nan,90.41 ± nan,97.48 ± nan,99.71 ± nan,99.56 ± nan,87.85 ± nan
cora_i19b24yv_GAE,3.49 ± nan,12.38 ± nan,48.75 ± nan,69.14 ± nan,90.03 ± nan,97.34 ± nan,13.21 ± nan,3.49 ± nan,12.38 ± nan,48.75 ± nan,69.14 ± nan,90.03 ± nan,97.34 ± nan,99.72 ± nan,99.56 ± nan,88.42 ± nan
cora_9mq9xii6_GAE,6.05 ± nan,9.09 ± nan,36.18 ± nan,62.93 ± nan,89.43 ± nan,88.17 ± nan,13.12 ± nan,6.05 ± nan,9.09 ± nan,36.18 ± nan,62.93 ± nan,89.43 ± nan,88.17 ± nan,99.68 ± nan,99.49 ± nan,85.70 ± nan
cora_epdewvs0_GAE,6.01 ± nan,9.67 ± nan,34.99 ± nan,63.06 ± nan,87.68 ± nan,88.21 ± nan,13.03 ± nan,6.01 ± nan,9.67 ± nan,34.99 ± nan,63.06 ± nan,87.68 ± nan,88.21 ± nan,99.67 ± nan,99.57 ± nan,81.53 ± nan
cora_nweb1o1e_GAE,5.77 ± nan,9.39 ± nan,38.70 ± nan,63.04 ± nan,88.60 ± nan,88.25 ± nan,12.91 ± nan,5.77 ± nan,9.39 ± nan,38.70 ± nan,63.04 ± nan,88.60 ± nan,88.25 ± nan,99.67 ± nan,99.48 ± nan,81.90 ± nan
cora_ig8zyugo_GAE,3.84 ± nan,9.33 ± nan,32.37 ± nan,69.92 ± nan,84.24 ± nan,96.06 ± nan,13.30 ± nan,3.84 ± nan,9.33 ± nan,32.37 ± nan,69.92 ± nan,84.24 ± nan,96.06 ± nan,99.71 ± nan,99.55 ± nan,85.94 ± nan
cora_fnifd9lc_GAE,3.50 ± nan,13.62 ± nan,47.70 ± nan,65.75 ± nan,91.84 ± nan,97.54 ± nan,13.41 ± nan,3.50 ± nan,13.62 ± nan,47.70 ± nan,65.75 ± nan,91.84 ± nan,97.54 ± nan,99.72 ± nan,99.57 ± nan,87.52 ± nan
cora_q3ogcq29_GAE,3.84 ± nan,12.32 ± nan,37.90 ± nan,68.88 ± nan,91.41 ± nan,97.80 ± nan,13.62 ± nan,3.84 ± nan,12.32 ± nan,37.90 ± nan,68.88 ± nan,91.41 ± nan,97.80 ± nan,99.72 ± nan,99.57 ± nan,87.99 ± nan
cora_kyjivbb9_GAE,2.74 ± nan,13.72 ± nan,47.50 ± nan,64.96 ± nan,90.22 ± nan,97.65 ± nan,13.49 ± nan,2.74 ± nan,13.72 ± nan,47.50 ± nan,64.96 ± nan,90.22 ± nan,97.65 ± nan,99.72 ± nan,99.56 ± nan,85.47 ± nan
cora_ajbd7j8d_GAE,3.15 ± nan,12.60 ± nan,37.57 ± nan,68.40 ± nan,91.34 ± nan,92.70 ± nan,13.38 ± nan,3.15 ± nan,12.60 ± nan,37.57 ± nan,68.40 ± nan,91.34 ± nan,92.70 ± nan,99.72 ± nan,99.57 ± nan,88.51 ± nan
cora_ict6m8jr_GAE,3.06 ± nan,13.39 ± nan,46.70 ± nan,65.68 ± nan,89.25 ± nan,92.44 ± nan,13.29 ± nan,3.06 ± nan,13.39 ± nan,46.70 ± nan,65.68 ± nan,89.25 ± nan,92.44 ± nan,99.72 ± nan,99.56 ± nan,87.43 ± nan
cora_davrb9bk_GAE,5.80 ± nan,9.23 ± nan,37.85 ± nan,63.87 ± nan,87.06 ± nan,87.89 ± nan,12.97 ± nan,5.80 ± nan,9.23 ± nan,37.85 ± nan,63.87 ± nan,87.06 ± nan,87.89 ± nan,99.67 ± nan,99.50 ± nan,82.00 ± nan
cora_zky9d49j_GAE,2.79 ± nan,12.51 ± nan,31.07 ± nan,68.99 ± nan,91.75 ± nan,97.59 ± nan,13.71 ± nan,2.79 ± nan,12.51 ± nan,31.07 ± nan,68.99 ± nan,91.75 ± nan,97.59 ± nan,99.72 ± nan,99.61 ± nan,85.88 ± nan
cora_63hxkuy4_GAE,3.46 ± nan,11.99 ± nan,32.45 ± nan,68.39 ± nan,89.97 ± nan,94.62 ± nan,13.23 ± nan,3.46 ± nan,11.99 ± nan,32.45 ± nan,68.39 ± nan,89.97 ± nan,94.62 ± nan,99.72 ± nan,99.56 ± nan,88.65 ± nan
cora_q3zctk5d_GAE,6.00 ± nan,9.91 ± nan,38.13 ± nan,62.89 ± nan,86.04 ± nan,87.62 ± nan,13.03 ± nan,6.00 ± nan,9.91 ± nan,38.13 ± nan,62.89 ± nan,86.04 ± nan,87.62 ± nan,99.68 ± nan,99.58 ± nan,85.00 ± nan
cora_zs5e0pf8_GAE,6.02 ± nan,9.75 ± nan,34.56 ± nan,57.56 ± nan,88.66 ± nan,88.35 ± nan,13.11 ± nan,6.02 ± nan,9.75 ± nan,34.56 ± nan,57.56 ± nan,88.66 ± nan,88.35 ± nan,99.66 ± nan,99.58 ± nan,81.41 ± nan
cora_8dbe2d96_GAE,6.08 ± nan,9.74 ± nan,37.98 ± nan,52.11 ± nan,87.09 ± nan,87.80 ± nan,13.05 ± nan,6.08 ± nan,9.74 ± nan,37.98 ± nan,52.11 ± nan,87.09 ± nan,87.80 ± nan,99.56 ± nan,99.49 ± nan,81.87 ± nan
cora_9sega32c_GAE,3.28 ± nan,13.32 ± nan,32.69 ± nan,59.66 ± nan,92.10 ± nan,97.49 ± nan,13.35 ± nan,3.28 ± nan,13.32 ± nan,32.69 ± nan,59.66 ± nan,92.10 ± nan,97.49 ± nan,99.71 ± nan,99.56 ± nan,88.93 ± nan
cora_0997k05u_GAE,2.97 ± nan,12.68 ± nan,34.22 ± nan,65.83 ± nan,85.14 ± nan,92.74 ± nan,13.10 ± nan,2.97 ± nan,12.68 ± nan,34.22 ± nan,65.83 ± nan,85.14 ± nan,92.74 ± nan,99.71 ± nan,99.55 ± nan,86.97 ± nan
cora_2gwnoxay_GAE,3.56 ± nan,11.30 ± nan,34.48 ± nan,64.54 ± nan,91.41 ± nan,97.53 ± nan,13.34 ± nan,3.56 ± nan,11.30 ± nan,34.48 ± nan,64.54 ± nan,91.41 ± nan,97.53 ± nan,99.71 ± nan,99.61 ± nan,85.94 ± nan
cora_660akl1f_GAE,2.99 ± nan,12.52 ± nan,36.29 ± nan,62.48 ± nan,88.82 ± nan,94.67 ± nan,13.30 ± nan,2.99 ± nan,12.52 ± nan,36.29 ± nan,62.48 ± nan,88.82 ± nan,94.67 ± nan,99.72 ± nan,99.56 ± nan,85.86 ± nan
cora_b6dn8kiy_GAE,3.06 ± nan,12.85 ± nan,46.98 ± nan,68.59 ± nan,85.11 ± nan,97.51 ± nan,13.07 ± nan,3.06 ± nan,12.85 ± nan,46.98 ± nan,68.59 ± nan,85.11 ± nan,97.51 ± nan,99.71 ± nan,99.56 ± nan,87.55 ± nan
